person,time,worth
habil_khorakiwala,2017,1437
habil_khorakiwala,2018,1413
habil_khorakiwala,2025,1192
haim_saban,2001,1926
haim_saban,2002,2471
haim_saban,2003,2442
haim_saban,2004,2325
haim_saban,2005,2962
haim_saban,2006,3491
haim_saban,2007,3472
haim_saban,2008,4134
haim_saban,2009,2945
haim_saban,2010,3851
haim_saban,2011,3974
haim_saban,2012,3340
haim_saban,2013,3515
haim_saban,2014,3801
haim_saban,2015,3878
haim_saban,2016,3895
haim_saban,2017,3318
haim_saban,2018,3478
haim_saban,2019,2912
haim_saban,2020,2743
haim_saban,2021,3000
haim_saban,2022,2976
haim_saban,2023,2621
haim_saban,2024,2643
haim_saban,2025,2842
hajime_satomi,2006,1371
hajime_satomi,2007,1859
hajime_satomi,2011,1402
hajime_satomi,2012,1267
hajime_satomi,2014,1229
hajime_satomi,2017,1437
hajime_satomi,2018,1195
hajime_satomi,2019,1144
hajime_satomi,2020,1320
hajime_satomi,2021,1200
hajime_satomi,2022,1248
hajime_satomi,2023,1175
hajime_satomi,2024,1145
hajime_satomi,2025,1283
hakan_koc,2021,1200
hal_jackman,2015,1218
hal_jackman,2016,1335
hal_jackman,2017,1548
hal_jackman,2018,1630
hal_jackman,2019,1768
hal_jackman,2020,1422
hal_jackman,2021,2600
hal_jackman,2022,1728
hal_jackman,2023,1536
hal_jackman,2024,1673
hal_jackman,2025,1925
hal_steinbrenner,2017,3318
hal_steinbrenner,2018,3695
hal_steinbrenner,2019,3848
hal_steinbrenner,2020,4064
hal_steinbrenner,2021,4300
hal_steinbrenner,2022,4512
hal_steinbrenner,2023,1175
hal_steinbrenner,2024,1321
hal_steinbrenner,2025,1467
haluk_bayraktar,2024,969
haluk_bayraktar,2025,1467
hamad_ali_al_sagri,2025,1008
hamad_bin_jassim_bin_jaber_al_thani,2017,1437
hamad_bin_jassim_bin_jaber_al_thani,2018,1304
hamad_bin_jassim_bin_jaber_al_thani,2019,1352
hamad_bin_jassim_bin_jaber_al_thani,2020,4064
hamad_bin_jassim_bin_jaber_al_thani,2021,1300
hamad_bin_jassim_bin_jaber_al_thani,2022,1152
hamad_bin_jassim_bin_jaber_al_thani,2023,1084
hamad_bin_jassim_bin_jaber_al_thani,2024,1585
hamad_bin_jassim_bin_jaber_al_thani,2025,3576
hamdi_akin,2016,1113
hamdi_akin,2017,1106
hamdi_akin,2018,1195
hamdi_akin,2019,1144
hamdi_akin,2020,1524
hamdi_akin,2021,1500
hamdi_akin,2022,1440
hamdi_akin,2023,1356
hamdi_akin,2024,1233
hamdi_akin,2025,1558
hamdi_ulukaya,2013,1247
hamdi_ulukaya,2014,1565
hamdi_ulukaya,2015,1495
hamdi_ulukaya,2016,2003
hamdi_ulukaya,2017,1880
hamdi_ulukaya,2018,1956
hamdi_ulukaya,2019,1664
hamdi_ulukaya,2020,1828
hamdi_ulukaya,2021,2000
hamdi_ulukaya,2022,2304
hamdi_ulukaya,2023,1898
hamdi_ulukaya,2024,2026
hamdi_ulukaya,2025,2109
hamilton_e_james,2010,1283
hamilton_e_james,2014,1788
hamilton_e_james,2015,2105
hamilton_e_james,2016,1558
hamilton_e_james,2017,1769
hamilton_e_james,2018,1956
hamilton_e_james,2019,1560
hamilton_e_james,2020,1422
hamilton_e_james,2021,1900
hamilton_e_james,2022,2784
hamilton_e_james,2023,2892
hamilton_e_james,2024,3612
hamilton_e_james,2025,4218
han_arming_hanafia,2022,1056
han_arming_hanafia,2025,3026
han_chang_woo,2005,1416
han_chang_woo,2006,1371
han_chang_woo,2007,1364
han_chang_woo,2008,2067
han_chang_woo,2009,1178
han_chang_woo,2010,2100
han_chang_woo,2011,2922
han_chang_woo,2012,3571
han_chang_woo,2013,2835
han_chang_woo,2014,3801
han_chang_woo,2015,4653
han_chang_woo,2016,4452
han_chang_woo,2017,3760
han_chang_woo,2018,2717
han_chang_woo,2019,1976
han_chang_woo,2020,2336
han_chang_woo,2021,1700
han_chang_woo,2022,1440
han_chang_woo,2023,1536
han_chang_woo,2024,1057
han_chang_woo,2025,917
han_guolong,2017,1216
han_guolong,2018,1739
han_guolong,2019,1040
han_guolong,2020,1117
han_guolong,2021,1100
han_hongwei,2022,1152
han_junliang,2011,1636
han_tao,2016,1224
han_tao,2017,1548
han_tao,2018,1413
han_tao,2022,1056
han_xiao,2022,1152
han_xu_zhang_renhua,2017,1216
han_xu_zhang_renhua,2018,1304
han_yulong,2023,904
han_yulong,2024,881
han_yulong,2025,917
han_zhenfa,2018,1195
han_zhenfa,2019,1040
han_zhenfa,2020,1117
han_zhenfa,2021,1200
han_zhenfa,2022,1152
han_zhenfa,2023,904
handojo_santosa,2013,1134
hang_hong,2021,1000
hang_hong,2022,1248
hang_hong,2023,904
hang_xuejuan,2019,3120
hang_xuejuan,2020,5181
hang_xuejuan,2021,19000
hang_xuejuan,2022,22080
hang_xuejuan,2023,17176
hang_xuejuan,2024,13215
hang_xuejuan,2025,14672
hank_doug_meijer,2012,5644
hank_doug_meijer,2013,5670
hank_doug_meijer,2014,9503
hank_doug_meijer,2015,11855
hank_doug_meijer,2016,9126
hank_doug_meijer,2017,7963
hank_doug_meijer,2018,7391
hank_doug_meijer,2019,7072
hank_doug_meijer,2020,10363
hank_doug_meijer,2021,12600
hank_doug_meijer,2022,15840
hank_meijer,2017,4866
hank_meijer,2018,5543
hank_meijer,2019,5303
hank_meijer,2020,6299
hank_meijer,2021,4700
hank_meijer,2022,9600
hank_meijer,2023,4158
hank_meijer,2024,4845
hank_meijer,2025,6052
hanni_toosbuy_kasprzak,2013,1700
hanni_toosbuy_kasprzak,2014,3018
hanni_toosbuy_kasprzak,2015,2991
hanni_toosbuy_kasprzak,2016,2893
hanni_toosbuy_kasprzak,2017,2654
hanni_toosbuy_kasprzak,2018,2826
hanni_toosbuy_kasprzak,2019,2704
hanni_toosbuy_kasprzak,2020,2844
hanni_toosbuy_kasprzak,2022,1920
hanni_toosbuy_kasprzak,2023,1356
hanni_toosbuy_kasprzak,2024,2202
hanni_toosbuy_kasprzak,2025,3209
hans_adam_ii,2021,5100
hans_adam_ii,2022,5279
hans_adam_ii,2023,5243
hans_adam_ii,2024,7136
hans_adam_ii,2025,9170
hans_adam_von,2019,4992
hans_adam_von,2020,5181
hans_adam_von_zu_liechtenstein,2017,3760
hans_adam_von_zu_liechtenstein,2018,4239
hans_arndt_riegel,2020,1219
hans_arndt_riegel,2021,1600
hans_arndt_riegel,2022,1632
hans_arndt_riegel,2023,1808
hans_arndt_riegel,2024,1497
hans_arndt_riegel,2025,1558
hans_georg_naeder,2015,2216
hans_georg_naeder,2016,2337
hans_georg_naeder,2017,2433
hans_georg_naeder,2018,3478
hans_georg_naeder,2019,3744
hans_georg_naeder,2020,3251
hans_georg_naeder,2021,3800
hans_georg_naeder,2022,2496
hans_georg_naeder,2023,2350
hans_georg_naeder,2024,2466
hans_georg_naeder,2025,4493
hans_jakob_limbach,2025,3026
hans_langer,2019,2704
hans_langer,2020,2946
hans_langer,2021,2500
hans_langer,2022,2304
hans_langer,2023,2440
hans_langer,2024,2378
hans_langer,2025,917
hans_melchers,2011,1870
hans_melchers,2012,1727
hans_melchers,2013,1927
hans_melchers,2014,2124
hans_melchers,2015,2437
hans_melchers,2016,2671
hans_melchers,2017,3096
hans_melchers,2018,3152
hans_melchers,2019,2600
hans_melchers,2020,2032
hans_melchers,2021,2800
hans_melchers,2022,2687
hans_melchers,2023,2350
hans_melchers,2024,2378
hans_melchers,2025,1467
hans_michel_piech,2018,2391
hans_michel_piech,2019,2808
hans_michel_piech,2020,2844
hans_michel_piech,2021,2800
hans_michel_piech,2022,3647
hans_michel_piech,2023,2260
hans_michel_piech,2024,1938
hans_michel_piech,2025,1650
hans_peter_wild,2014,3465
hans_peter_wild,2015,3324
hans_peter_wild,2016,5231
hans_peter_wild,2017,2875
hans_peter_wild,2018,3587
hans_peter_wild,2019,3120
hans_peter_wild,2020,2946
hans_peter_wild,2021,3300
hans_peter_wild,2022,3360
hans_peter_wild,2023,3073
hans_peter_wild,2024,3083
hans_peter_wild,2025,3209
hans_rausing,2001,11411
hans_rausing,2002,11195
hans_rausing,2003,11064
hans_rausing,2004,10944
hans_rausing,2005,10561
hans_rausing,2006,10599
hans_rausing,2007,11160
hans_rausing,2008,12160
hans_rausing,2009,11780
hans_rausing,2010,11670
hans_rausing,2011,11690
hans_rausing,2012,11520
hans_rausing,2013,12473
hans_rausing,2014,13416
hans_rausing,2015,13850
hans_rausing,2016,13912
hans_rausing,2017,13825
hans_rausing,2018,13587
hans_rausing,2019,12480
hans_riegel,2003,2299
hans_riegel,2004,1778
hans_riegel,2005,1674
hans_riegel,2006,1745
hans_riegel,2007,1859
hans_riegel,2008,2310
hans_riegel,2009,1649
hans_riegel,2010,1867
hans_riegel,2011,2338
hans_riegel,2012,2649
hans_riegel,2013,3288
hans_riegel,2017,2986
hans_riegel,2018,3913
hans_riegel,2019,3848
hans_riegel,2020,1219
hans_riegel,2021,1600
hans_riegel,2022,1632
hans_riegel,2023,1808
hans_riegel,2024,1497
hans_strothoff,2016,3116
hans_strothoff,2017,2765
hans_strothoff,2018,4021
hans_strothoff,2019,3432
hans_strothoff,2020,2844
hans_sy,2019,2496
hans_sy,2020,2032
hans_sy,2021,3000
hans_sy,2022,2496
hans_sy,2023,2169
hans_sy,2024,2290
hans_sy,2025,2017
hans_thomann,2025,1375
hans_ueli_rihs,2021,1100
hans_ueli_rihs,2022,1440
hans_ueli_rihs,2023,1084
hans_ueli_rihs,2024,1057
hans_ueli_rihs,2025,1650
hans_werner_hector,2001,1926
hans_werner_hector,2002,2035
hans_werner_hector,2003,1580
hans_werner_hector,2004,2325
hans_werner_hector,2005,2060
hans_werner_hector,2006,2244
hans_werner_hector,2007,2356
hans_werner_hector,2008,2432
hans_werner_hector,2009,1767
hans_werner_hector,2010,1983
hans_werner_hector,2011,2571
hans_werner_hector,2012,1843
hans_werner_hector,2013,2041
hans_werner_hector,2014,2068
hans_werner_hector,2015,1828
hans_werner_hector,2016,1558
hans_werner_hector,2017,1548
hans_werner_hector,2018,2391
hans_werner_hector,2019,2184
hans_werner_hector,2020,2235
hans_werner_hector,2021,2500
hans_werner_hector,2022,2207
hans_werner_hector,2023,1988
hans_werner_hector,2024,2202
hans_werner_hector,2025,2292
hansjoerg_wyss,2008,7295
hansjoerg_wyss,2009,6714
hansjoerg_wyss,2010,7118
hansjoerg_wyss,2011,7481
hansjoerg_wyss,2012,9331
hansjoerg_wyss,2013,9865
hansjoerg_wyss,2014,11739
hansjoerg_wyss,2015,6758
hansjoerg_wyss,2016,6789
hansjoerg_wyss,2017,6083
hansjoerg_wyss,2018,6195
hansjoerg_wyss,2019,6136
hansjoerg_wyss,2020,5588
hansjoerg_wyss,2021,6000
hansjoerg_wyss,2022,4800
hansjoerg_wyss,2023,4610
hansjoerg_wyss,2024,4228
hansjoerg_wyss,2025,4401
hao_hong,2019,2184
hao_hong,2020,2336
hao_hong,2021,4900
hao_hong,2022,4608
hao_hong,2023,3435
hao_hong,2024,2907
hao_hong,2025,3759
hao_tang,2025,3943
harald_link,2017,1216
harald_link,2018,2174
harald_link,2019,2080
harald_link,2020,2235
harald_link,2021,3100
harald_link,2022,2016
harald_link,2023,1988
harald_link,2024,1850
harald_link,2025,1283
harald_tschira,2017,4755
harald_tschira,2018,5108
harald_tschira,2019,4471
harald_tschira,2020,5588
harald_tschira,2021,5800
harald_tschira,2022,3360
harald_tschira,2023,2892
harald_tschira,2024,4581
harald_tschira,2025,2017
hari_bhartia,2018,1195
hari_bhartia,2019,1040
hari_bhartia,2020,1117
hari_bhartia,2021,1600
hari_bhartia,2022,1536
hari_bhartia,2023,1175
hari_bhartia,2024,1321
hari_bhartia,2025,1742
hari_krishan_aggarwal,2023,994
harindarpal_banga,2011,1169
harindarpal_banga,2014,1118
harindarpal_banga,2017,1106
harindarpal_banga,2018,1304
harindarpal_banga,2019,1248
harindarpal_banga,2020,1524
harindarpal_banga,2021,1500
harindarpal_banga,2022,2496
harindarpal_banga,2023,2440
harindarpal_banga,2024,2466
harindarpal_banga,2025,2751
harish_ahuja,2024,1233
harish_ahuja,2025,3392
harjo_sutanto,2013,1134
harjo_sutanto,2014,1229
harjo_sutanto,2015,1108
harjo_sutanto,2017,1327
harjo_sutanto,2018,1304
harjo_sutanto,2019,1144
harley_sy,2019,2288
harley_sy,2020,1930
harley_sy,2021,2700
harley_sy,2022,2304
harley_sy,2023,1988
harley_sy,2024,2114
harley_sy,2025,1742
harold_hamm,2008,5350
harold_hamm,2009,4122
harold_hamm,2010,6418
harold_hamm,2011,10053
harold_hamm,2012,12671
harold_hamm,2013,12814
harold_hamm,2014,16322
harold_hamm,2015,13517
harold_hamm,2016,5676
harold_hamm,2017,14709
harold_hamm,2018,15326
harold_hamm,2019,13208
harold_hamm,2020,2438
harold_hamm,2021,9400
harold_hamm,2022,16512
harold_hamm,2023,16724
harold_hamm,2024,16298
harold_hamm,2025,16964
harold_simmons,2001,2223
harold_simmons,2002,2181
harold_simmons,2003,1437
harold_simmons,2004,2052
harold_simmons,2005,2704
harold_simmons,2006,3242
harold_simmons,2007,4960
harold_simmons,2008,8390
harold_simmons,2009,4594
harold_simmons,2010,5251
harold_simmons,2011,6663
harold_simmons,2012,10367
harold_simmons,2013,9412
harry_klagsbrun,2021,1000
harry_klagsbrun,2022,1056
harry_klagsbrun,2024,1057
harry_klagsbrun,2025,917
harry_stine,2014,3354
harry_stine,2015,3656
harry_stine,2016,4006
harry_stine,2017,3871
harry_stine,2018,4239
harry_stine,2019,4056
harry_stine,2020,3860
harry_stine,2021,5400
harry_stine,2022,6624
harry_stine,2023,6689
harry_stine,2024,8545
harry_stine,2025,9353
harry_triguboff,2004,1778
harry_triguboff,2005,1674
harry_triguboff,2006,1621
harry_triguboff,2007,2852
harry_triguboff,2008,3283
harry_triguboff,2009,1767
harry_triguboff,2010,3501
harry_triguboff,2011,3974
harry_triguboff,2012,4608
harry_triguboff,2013,5103
harry_triguboff,2014,5590
harry_triguboff,2015,5983
harry_triguboff,2016,8124
harry_triguboff,2017,9401
harry_triguboff,2018,10000
harry_triguboff,2019,9568
harry_triguboff,2020,6400
harry_triguboff,2021,11200
harry_triguboff,2022,12288
harry_triguboff,2023,11842
harry_triguboff,2024,14536
harry_triguboff,2025,17514
harsh_goenka,2015,1440
harsh_goenka,2016,1446
harsh_goenka,2017,1880
harsh_goenka,2018,2500
harsh_goenka,2019,1872
harsh_goenka,2020,1524
harsh_goenka,2021,2300
harsh_goenka,2022,2016
harsh_goenka,2023,1898
harsh_goenka,2024,2907
harsh_goenka,2025,3209
harsh_mariwala,2015,1495
harsh_mariwala,2016,1669
harsh_mariwala,2017,1990
harsh_mariwala,2018,2282
harsh_mariwala,2019,2392
harsh_mariwala,2020,1625
harsh_mariwala,2021,2500
harsh_mariwala,2022,2976
harsh_mariwala,2023,2712
harsh_mariwala,2024,2643
harsh_mariwala,2025,3117
harshil_mathur,2024,881
harshil_mathur,2025,917
hartley_rogers,2021,1000
hartley_rogers,2022,1152
hartley_rogers,2024,1057
hartley_rogers,2025,1375
hartono_kweefanus,2022,1152
haruko_mikitani,2019,1144
haruko_mikitani,2020,1219
harvey_jones,2024,881
harvey_jones,2025,1100
hary_tanoesoedibjo,2012,1497
hary_tanoesoedibjo,2013,1927
hary_tanoesoedibjo,2014,1341
hary_tanoesoedibjo,2015,1551
hary_tanoesoedibjo,2017,1216
hary_tanoesoedibjo,2018,1195
hary_tanoesoedibjo,2019,1144
hary_tanoesoedibjo,2020,1016
hary_tanoesoedibjo,2021,1100
hary_tanoesoedibjo,2022,1440
hary_tanoesoedibjo,2025,1008
haryanto_tjiptodihardjo,2023,904
haryanto_tjiptodihardjo,2024,1145
haryanto_tjiptodihardjo,2025,1008
hasmukh_chudgar,2015,1329
hasmukh_chudgar,2016,2003
hasmukh_chudgar,2017,2654
hasmukh_chudgar,2018,3261
hasmukh_chudgar,2019,3744
hasmukh_chudgar,2020,3556
hasmukh_chudgar,2021,5500
hasmukh_chudgar,2022,6528
hasmukh_chudgar,2023,6870
hasmukh_chudgar,2024,6783
hasmukh_chudgar,2025,7519
hassan_khosrowshahi,2018,1087
hassanal_bolkiah,2014,22360
hassanal_bolkiah,2015,19944
hassanal_bolkiah,2016,14469
hassanal_bolkiah,2017,16590
hassanal_bolkiah,2018,16305
hassanal_bolkiah,2019,10400
hassanal_bolkiah,2020,10160
hassanal_bolkiah,2021,8000
hasso_plattner,2001,8002
hasso_plattner,2002,6397
hasso_plattner,2003,4167
hasso_plattner,2004,7387
hasso_plattner,2005,6440
hasso_plattner,2006,7980
hasso_plattner,2007,7439
hasso_plattner,2008,6566
hasso_plattner,2009,5301
hasso_plattner,2010,5835
hasso_plattner,2011,8066
hasso_plattner,2012,8294
hasso_plattner,2013,10092
hasso_plattner,2014,9838
hasso_plattner,2015,10082
hasso_plattner,2016,10573
hasso_plattner,2017,12387
hasso_plattner,2018,13804
hasso_plattner,2019,14040
hasso_plattner,2020,12598
hasso_plattner,2021,8300
hasso_plattner,2022,7584
hasso_plattner,2023,7774
hasso_plattner,2024,10660
hasso_plattner,2025,13938
hayes_barnard,2023,3344
hayes_barnard,2024,3259
hayes_barnard,2025,3026
hazel_czernin,2017,4866
hazel_czernin,2018,5869
hazel_czernin,2019,6032
hazel_czernin,2020,5892
hazel_czernin,2021,5400
hazel_czernin,2022,5088
hazel_czernin,2023,4429
hazel_czernin,2024,4757
he_bo,2022,1248
he_guangqi,2021,1500
he_jianfeng,2019,19760
he_jianliang,2017,1437
he_jianliang,2018,1739
he_jianliang,2019,1248
he_jianliang,2020,1016
he_jinming,2010,1400
he_jinming,2011,1285
he_li,2025,3484
he_ningning,2018,1413
he_ningning,2021,1400
he_ningning,2022,960
he_qi,2019,1248
he_qi,2020,1219
he_qi,2021,1300
he_qi,2022,1440
he_qi,2023,1536
he_qi,2024,1321
he_qi,2025,1283
he_qiaonv,2011,1870
he_qiaonv,2012,1267
he_qiaonv,2013,2268
he_qiaonv,2014,1677
he_qiaonv,2017,1990
he_qiaonv,2018,2391
he_qiaonv,2019,1664
he_qiaonv_tang_kai,2017,2986
he_qiaonv_tang_kai,2018,4674
he_renbao,2022,2112
he_renbao,2023,994
he_simo,2017,1880
he_simo,2018,1087
he_simo,2021,1000
he_simo,2022,960
he_tao,2022,1536
he_tao,2023,1356
he_tao,2024,1321
he_tao,2025,1192
he_xiangjian,2008,2310
he_xiangjian,2009,2120
he_xiangjian,2010,3851
he_xiangjian,2011,6429
he_xiangjian,2012,7142
he_xiangjian,2013,3515
he_xiangjian,2014,7937
he_xiangjian,2015,10969
he_xiangjian,2016,10017
he_xiangjian,2017,13603
he_xiangjian,2018,21848
he_xiangjian,2019,20592
he_xiangjian,2020,21945
he_xiangjian,2021,37700
he_xiangjian,2022,27168
he_xiangjian,2023,21153
he_xiangjian,2024,22113
he_xiangjian,2025,24759
he_xiangjian_he_jianfeng,2017,12166
he_xiangjian_he_jianfeng,2018,31523
he_xiaopeng,2019,1352
he_xiaopeng,2020,1219
he_xiaopeng,2021,5500
he_xiaopeng,2022,3840
he_xiaopeng,2023,1265
he_xiaopeng,2024,1497
he_xiaopeng,2025,3759
he_xinming,2021,1800
he_xinming,2022,1152
he_yamin,2016,1224
he_yamin,2017,1769
he_yamin,2018,1195
he_yamin,2021,1400
he_yamin,2022,1152
he_yamin,2023,904
he_yiju,2020,1219
he_ying,2021,1700
he_ying,2022,1152
he_yongzhen,2022,960
he_zhaoxi,2019,1040
he_zhaoxi,2020,2032
he_zhaoxi,2021,3200
he_zhaoxi,2022,1632
he_zhaoxi,2023,1536
he_zhaoxi,2025,1375
he_zhenggang,2018,2174
he_zhenggang,2019,1664
he_zhenggang,2020,1524
he_zhenggang,2021,1200
he_zhenggang,2022,1823
he_zhenggang,2023,1356
he_zhenggang,2024,1233
he_zhenggang,2025,1008
he_zhiping,2016,1113
he_zhiping,2017,1106
he_zhiping,2022,1440
he_zhiping,2023,1175
he_zhiping,2024,1145
he_zhiping,2025,1100
he_zhonglin,2023,1356
he_zhonglin,2024,881
he_zhusheng,2010,1283
he_zhusheng,2017,1327
he_zhusheng,2018,1304
he_zhusheng,2019,1040
he_zhusheng,2020,1422
he_zhusheng,2021,1500
he_zhusheng,2022,1632
he_zhusheng,2023,1446
he_zhusheng,2024,1321
he_zhusheng,2025,1375
he_zuxun,2022,1248
he_zuxun,2023,994
he_zuxun,2024,969
he_zuxun,2025,1008
heather_reisman,2018,1195
hedda_im_brahm_droege,2016,2003
hedda_im_brahm_droege,2017,2322
hedda_im_brahm_droege,2018,3152
hedda_im_brahm_droege,2019,2912
hedda_im_brahm_droege,2020,3657
hedda_im_brahm_droege,2021,1100
hedda_im_brahm_droege,2022,1152
hedda_im_brahm_droege,2023,904
hedda_im_brahm_droege,2025,917
heidi_horten,2004,4104
heidi_horten,2005,3992
heidi_horten,2006,3741
heidi_horten,2007,4216
heidi_horten,2008,4499
heidi_horten,2009,3534
heidi_horten,2010,3617
heidi_horten,2011,3740
heidi_horten,2012,3686
heidi_horten,2013,3628
heidi_horten,2014,3577
heidi_horten,2015,2991
heidi_horten,2016,3005
heidi_horten,2017,3096
heidi_horten,2018,3695
heidi_horten,2019,3224
heidi_horten,2020,3048
heidi_horten,2021,3200
heidi_horten,2022,2880
heikki_herlin,2021,1600
heikki_herlin,2022,1152
heikki_herlin,2023,1175
heikki_herlin,2024,1233
heikki_herlin,2025,1283
heikki_kyostila,2016,3116
heikki_kyostila,2017,2322
heikki_kyostila,2018,2391
heikki_kyostila,2019,1456
heikki_kyostila,2020,2133
heikki_kyostila,2021,1500
heikki_kyostila,2022,1248
heikki_kyostila,2023,1808
heikki_kyostila,2024,1850
heikki_kyostila,2025,1925
heinrich_otto_deichmann,2015,5096
heinrich_otto_deichmann,2016,6232
heinrich_otto_deichmann,2017,8516
heinrich_otto_deichmann,2018,7609
heinrich_otto_deichmann,2019,7592
heinrich_otto_deichmann,2020,7213
heinrich_otto_deichmann,2021,9700
heinrich_otto_deichmann,2022,10559
heinrich_otto_deichmann,2023,6599
heinrich_otto_deichmann,2024,7136
heinrich_otto_deichmann,2025,5043
heinrich_weiss,2017,1880
heinrich_weiss,2018,2065
heinrich_weiss,2019,1768
heinrich_weiss,2020,1219
heinrich_weiss,2021,1600
heinrich_weiss,2022,1440
heinrich_weiss,2023,1175
heinrich_weiss,2024,1762
heinrich_weiss,2025,2017
heinz_bauer,2002,3780
heinz_bauer,2003,3879
heinz_bauer,2004,3009
heinz_bauer,2005,2704
heinz_bauer,2006,2369
heinz_bauer,2007,3224
heinz_bauer,2008,3526
heinz_bauer,2009,1178
heinz_bauer,2010,1633
heinz_bauer,2011,2104
heinz_georg_baus,2013,3855
heinz_georg_baus,2014,4360
heinz_georg_baus,2015,3711
heinz_georg_baus,2016,4229
heinz_hermann_thiele,2009,3534
heinz_hermann_thiele,2010,3150
heinz_hermann_thiele,2011,2688
heinz_hermann_thiele,2012,5068
heinz_hermann_thiele,2013,7257
heinz_hermann_thiele,2014,8049
heinz_hermann_thiele,2015,7091
heinz_hermann_thiele,2016,13022
heinz_hermann_thiele,2017,14488
heinz_hermann_thiele,2018,14022
heinz_hermann_thiele,2019,14144
heinz_hermann_thiele,2020,13106
heinz_hermann_thiele,2021,19000
heinz_horst_deichmann,2003,1580
heinz_horst_deichmann,2004,1915
heinz_horst_deichmann,2005,2060
heinz_horst_deichmann,2006,2618
heinz_horst_deichmann,2007,3224
heinz_horst_deichmann,2008,3647
heinz_horst_deichmann,2009,4005
heinz_horst_deichmann,2010,5018
heinz_horst_deichmann,2011,5377
heinz_horst_deichmann,2012,4723
heinz_horst_deichmann,2013,4989
heinz_horst_deichmann,2014,5478
helen_johnson_leipold,2005,1932
helen_johnson_leipold,2006,1870
helen_johnson_leipold,2007,1984
helen_johnson_leipold,2008,2675
helen_johnson_leipold,2009,2238
helen_johnson_leipold,2010,2450
helen_johnson_leipold,2011,2338
helen_johnson_leipold,2012,2880
helen_johnson_leipold,2013,3175
helen_johnson_leipold,2014,3354
helen_johnson_leipold,2015,3434
helen_johnson_leipold,2016,3672
helen_johnson_leipold,2017,4202
helen_johnson_leipold,2018,4021
helen_johnson_leipold,2019,3952
helen_johnson_leipold,2020,3352
helen_johnson_leipold,2021,3600
helen_johnson_leipold,2022,3167
helen_johnson_leipold,2023,4339
helen_johnson_leipold,2024,4405
helen_johnson_leipold,2025,4401
helena_dassault,2024,2202
helena_dassault,2025,2567
helena_revoredo,2013,2041
helena_revoredo,2014,2347
helena_revoredo,2015,2437
helena_revoredo,2016,1892
helena_revoredo,2017,2433
helena_revoredo,2018,2934
helena_revoredo,2019,2080
helena_revoredo,2020,1117
helena_revoredo,2021,1500
helena_revoredo,2022,1152
