person,name,last_name,chinese_name,gender,birth_year,country,industry,company,source,title,ticker,equity_stake_pct,voting_control_pct,total_comp_m,base_salary_k,stock_awards_m
thomas_bailey,Thomas Bailey,Bailey,托马斯·贝利,Male,1937,usa,Finance & Investments,Investments,Money management,,,,,,,
thomas_barrack,Thomas Barrack,Barrack,,Male,1949,usa,Investments,,real estate investments,,,,,,,
thomas_bradbury,Thomas Bradbury,Bradbury,,Male,1944,usa,Real Estate,,Homebuilding,,,,,,,
thomas_duff,Thomas Duff,Duff,Thomas Duff,Male,1957,usa,Diversified,Duff Capital,"Tires, diversified",,CNA,,,,,
thomas_friedkin,Thomas Friedkin,Friedkin,,Male,1938,usa,Automotive,,Toyota distribution,,,,,,,
thomas_frist_jr,"Thomas Frist, Jr.",Frist,小托马斯·弗里斯特,Male,1939,usa,Healthcare,HCA Healthcare,Hospitals,,HCA,,,,,
thomas_james,Thomas James,James,托马斯·詹姆斯,Male,1942,usa,Finance & Investments,Raymond James Financial,Finance,,RJF,,,7.0,500.0,0.6
thomas_kaplan,Thomas Kaplan,Kaplan,,Male,1965,usa,Finance and Investments,Nova Gold Resources,investments,,,,,,,
thomas_kurian,Thomas Kurian,,Thomas Kurian,Male,1961,usa,Software & Services,Oracle,,,,,,,,
thomas_lee,Thomas Lee,Lee,汤姆斯·李,Male,1946,usa,Finance & Investments,Party City,private equity,,DIS,,,,,
thomas_peterffy,Thomas Peterffy,Peterffy,托马斯·彼得菲,Male,1945,usa,Finance & Investments,Interactive Brokers,Discount brokerage,,IBKR,,,0.77,591.5,
thomas_pritzker,Thomas Pritzker,Pritzker,托马斯·普利兹克,Male,1950,usa,Finance & Investments,Hyatt,"Hotels, investments","Executive Chairman, Hyatt Hotels",H,1.8,22.7,6.87,655.444,
thomas_rutledge,Thomas Rutledge,,Thomas Rutledge,Male,1954,usa,Telecommunications,Charter Communications,,,,,,,,
thomas_secunda,Thomas Secunda,Secunda,托马斯·塞康达,Male,1954,usa,Finance & Investments,Bloomberg,Bloomberg LP,,,,,,,
thomas_siebel,Thomas Siebel,Siebel,托马斯·希贝,Male,1953,usa,Technology,First Virtual,Business software,,AI,,,25.52,1000.0,11.51
thomas_steyer,Thomas Steyer,Steyer,托马斯·斯泰尔,Male,1957,usa,Finance & Investments,Farallon Capital Management,Hedge funds,,,,,,,
thomas_tull,Thomas Tull,Tull,托马斯·图尔,Male,1970,usa,Media & Entertainment,Legendary Entertainment,"Movies, investments",,BYND,,,,,
tiger_woods,Tiger Woods,Woods,泰格 伍兹,Male,1976,usa,Sports,Golf,Golf,"Athlete, PGA",,,,,,
tilman_fertitta,Tilman Fertitta,Fertitta,蒂尔曼·费蒂塔,Male,1957,usa,Food & Beverage,Landry's,"Entertainment, Houston Rockets","Chairman and CEO, Fertitta Entertainment",DKNG,,,,,
tim_cook,Tim Cook,Cook,Tim Cook,Male,1961,usa,Technology,Apple,Apple,"CEO, Apple",AAPL,,,74.29,3000.0,57.54
tim_draper,Tim Draper,Draper,Tim Draper,Male,1958,usa,Finance & Investments,Draper Fisher Jurvetson,cryptocurrency,,,,,,,
tim_sweeney,Tim Sweeney,Sweeney,蒂姆·斯威尼,Male,1971,usa,Media & Entertainment,Epic Games,Video games,,,,,,,
timothy_boyle,Timothy Boyle,Boyle,蒂莫西·博伊尔,Male,1950,usa,Fashion & Retail,Columbia Sportswear,Columbia Sportswear,,COLM,41.9,,,,
timothy_dunn,Timothy Dunn,Dunn,Timothy Dunn,Male,1956,usa,Energy,Crownquest,Energy,,OXY,,,,,
timothy_headington,Timothy Headington,Headington,蒂莫西·黑丁顿,Male,1950,usa,Energy,Headington Oil,"Oil & gas, investments",,,,,,,
timothy_springer,Timothy Springer,Springer,Timothy Springer,Male,1948,usa,Healthcare,Moderna,Biotech,,RNAC,37.5,,,,
todd_boehly,Todd Boehly,Boehly,Todd Boehly,Male,1974,usa,Finance & Investments,Eldridge Industries,Finance,,BBWI,,,,,
todd_christopher,Todd Christopher,Christopher,托德·克里斯托弗,Male,1963,usa,Fashion & Retail,Vogue International,Hair care products,,GDDY,,,,,
todd_graves,Todd Graves,Graves,Todd Graves,Male,1972,usa,Food & Beverage,Raising Cane's Chicken Fingers,Fast food,,,,,,,
todd_mckinnon,Todd McKinnon,McKinnon,Todd McKinnon,Male,1974,usa,Technology,Okta,software,,,,,,,
todd_wagner,Todd Wagner,Wagner,托德·瓦格纳,Male,1961,usa,Media & Entertainment,Broadcast.Com,Online media,,,,,,,
todd_wanek,Todd Wanek,Wanek,,Male,1964,usa,Manufacturing,,Furniture,,,,,,,
tom_benson,Tom Benson,Benson,,Male,1930,usa,Sports,New Orleans,New Orleans Saints,,,,,,,
tom_brown,Tom Brown,Brown,,Male,1987,usa,Technology,,Artificial intelligence,,,,,,,
tom_ford,Tom Ford,Ford,Tom Ford,Male,1962,usa,Fashion & Retail,Estee Lauder,Fashion,,NOW,,,,,
tom_golisano,Tom Golisano,Golisano,汤姆·戈利萨诺,Male,1942,usa,Service,Paychex,Payroll services,,PAYX,10.3,,,,
tom_gores,Tom Gores,Gores,汤姆·戈尔斯,Male,1965,usa,Finance & Investments,Platinum Equity,Private equity,,,,,,,
tom_love,Tom Love,,汤姆·洛夫,Male,,usa,Retail,Love's Travel Stops & Country Stores,,,,,,,,
tom_preston_werner,Tom Preston-Werner,Preston-Werner,,Male,1982,usa,Technology,,collaborative software,,L,,,,,
tom_werner,Tom Werner,Werner,Tom Werner,Male,1950,usa,Sports,Investment,Sports teams,,LINE,,,,,
tony_tamer,Tony Tamer,Tamer,Tony Tamer,Male,1958,usa,Finance & Investments,H.I.G Capital,Private equity,,,,,,,
tony_townley,Tony Townley,Townley,,Male,1962,usa,Food & Beverage,,Fast food,,,,,,,
tony_xu,Tony Xu,Xu,Tony Xu,Male,1985,usa,Technology,DoorDash,food delivery service,,DASH,,,0.32,300.0,
tope_awotona,Tope Awotona,Awotona,Tope Awotona,Male,1981,usa,Technology,Calendly,Software,Calendly,,,,,,
tor_peterson,Tor Peterson,Peterson,Tor Peterson,Male,1965,usa,Metals & Mining,Glencore,Commodities,,,,,,,
tory_burch,Tory Burch,Burch,托里·伯奇,Female,1966,usa,Fashion & Retail,Tory Burch,Fashion,"Executive Chairman & Chief Creative Officer, Tory Burch",,,,,,
travis_boersma,Travis Boersma,Boersma,Travis Boersma,Male,1971,usa,Food & Beverage,Dutch Bros,Coffee,,BROS,,,,,
travis_kalanick,Travis Kalanick,Kalanick,特拉维斯·卡兰尼克,Male,1977,usa,Technology,Uber,Uber,"Cofounder, Uber Technologies Inc.",UBER,,,,,
trevor_milton,Trevor Milton,Milton,Trevor R Milton,Male,1984,usa,Automotive,Nikola,electric vehicles,,,,,,,
trevor_rees_jones,Trevor Rees-Jones,Rees-Jones,特雷弗·里斯·琼斯,Male,1952,usa,Energy,Chief Oil and Gas.,Oil & gas,,EXE,,,,,
trudy_cathy_white,Trudy Cathy White,Cathy White,Trudy Cathy,Female,1956,usa,Food & Beverage,Chick - Fil - A,Chick-fil-A,,,,,,,
ty_warner,Ty Warner,Warner,泰伊·华纳,Male,1945,usa,Real Estate,Ty Warner Hotels & Resorts,"Plush toys, real estate",,AAPL,,,,,
tyler_perry,Tyler Perry,Perry,Tyler Perry,Male,1970,usa,Media & Entertainment,Movies,"Movies, television","Director, Television",,,,,,
tyler_winklevoss,Tyler Winklevoss,Winklevoss,Tyler Winklevoss,Male,1982,usa,Finance & Investments,Gemini,Cryptocurrency,,GEMI,,,,,
valentin_gapontsev,Valentin Gapontsev,Gapontsev,瓦伦丁·加庞塞夫,Male,1941,usa,Manufacturing,IPG Photonics,lasers,,,,,,,
valerie_mars,Valerie Mars,Mars,瓦莱丽·马尔斯,Female,1959,usa,Food & Beverage,Mars,"Candy, pet food",,,,,,,
vasily_shikin,Vasily Shikin,Shikin,,Male,1985,usa,Technology,,"marketing software, mobile games",,APP,,,5.91,400.0,5.39
vera_guerin,Vera Guerin,,薇拉·格林,Female,,usa,Real Estate,Shapell Industries,,,,,,,,
victor_fung,Victor Fung,Fung,,Male,1946,usa,Logistics,Li & Fung,Sourcing,,,,,,,
victoria_mars,Victoria Mars,Mars,维多利亚·马尔斯,Female,1957,usa,Food & Beverage,Mars,"Candy, pet food",,,,,,,
vincent_mcmahon,Vincent McMahon,McMahon,Vince McMahon,Male,1946,usa,Sports,WWE,Entertainment,,TKO,,,,,
vincent_viola,Vincent Viola,Viola,文森特·维奥拉,Male,1956,usa,Finance & Investments,Virtu Financials,Electronic trading,,VIRT,,,,,
vinod_khosla,Vinod Khosla,Khosla,维诺德·科斯拉,Male,1955,usa,Technology,Khosla Ventures,"Sun Microsystems, venture capital","Founder, Khosla Ventures",AFRM,,,,,
virginia_m_rometty,Virginia M Rometty,,Virginia M Rometty,Female,1958,usa,Software & Services,IBM ,,,,,,,,
vivek_ramaswamy,Vivek Ramaswamy,Ramaswamy,,Male,1986,usa,Healthcare,,investments,,ROIV,,,,,
vlad_tenev,Vlad Tenev,Tenev,Vlad Tenev,Male,1987,usa,Finance & Investments,Robinhood Markets,Stock trading app,"Cofounder(s), Robinhood Markets",HOOD,,,2.14,34.248,
vlad_vendrow,Vlad Vendrow,Vendrow,,Male,1970,usa,Technology,,software,,,,,,,
vladimir_shmunis,Vlad Shmunis,Shmunis,Vladimir Shmunis,Male,1963,usa,Technology,RingCentral,cloud technology,,,,,,,
w_herbert_hunt,W. Herbert Hunt,Hunt,赫伯特·亨特,Male,1929,usa,Energy,Petro Hunt,Oil,,,,,,,
walter_kortschak,Walter Kortschak,Kortschak,,Male,1959,usa,Finance & Investments,,Venture capital,,LINE,,,,,
walter_scott_jr,"Walter Scott, Jr.",Scott,小沃尔特·斯科特,Male,1934,usa,Energy,MidAmerican Energy,"utilities, telecom","Chairman, Level 3 Communications Inc.",,,,,,
walter_shorenstein,Walter Shorenstein,Shorenstein,,Male,1917,usa,Real Estate,,real estate,,,,,,,
walter_wang,Walter Wang,Wang,Walter Wang,Male,1965,usa,Manufacturing,JM Eagle Inc,Manufacturing,,,,,,,
wang_roger,Wang Roger,Wang,,Male,1951,usa,Fashion & Retail,,retail,,,,,,,
wang_shuo,Wang Shuo,,王硕,Male,1990,usa,Software & Services,Deel,,,,,,,,
warren_buffett,Warren Buffett,Buffett,沃伦·巴菲特,Male,1931,usa,Finance & Investments,Berkshire Hathaway,Berkshire Hathaway,"CEO, Berkshire Hathaway Inc. (Cl A)",,,,,,
warren_stephens,Warren Stephens,Stephens,沃伦·斯蒂芬斯,Male,1957,usa,Finance & Investments,Stephens,Investment banking,,DDS,,,,,
wayne_rothbaum,Wayne Rothbaum,Rothbaum,Wayne Rothbaum,Male,1968,usa,Healthcare,Quogue Capital,Biotech investing,,IOVA,,,,,
wayne_weaver,J. Wayne Weaver,Weaver,Wayne Weaver,Male,1936,usa,Diversified,Shoe Carnival,Shoes,,SCVL,,,,,
weili_dai,Weili Dai,Dai,戴伟立,Female,1962,usa,Technology,Marvell Technology,Semiconductors,"Cofounder-President, Marvell Technology Group Ltd.",MRVL,,,,,
wesley_edens,Wesley Edens,Edens,Wesley Edens,Male,1962,usa,Finance & Investments,Fortress Investment Group,Investments,,,,,,,
whitney_macmillan,Whitney MacMillan,MacMillan,惠特尼·麦克米兰,Male,1932,usa,Food and Beverage,Cargill ,Cargill,,,,,,,
whitney_wolfe_herd,Whitney Wolfe Herd,Wolfe Herd,Whitney Wolfe Herd,Female,1992,usa,Technology,Bumble,dating app,"Founder, Bumble",,,,,,
wilbur_ed_bosarge_jr,"Wilbur  'Ed' Bosarge, Jr.",Bosarge,,Male,1942,usa,Finance & Investments,,high speed trading,,,,,,,
wilbur_ross_jr,"Wilbur Ross, Jr.",Ross,,Male,1940,usa,Finance and Investments,WL Ross & Co,investments,,,,,,,
william_ackman,William Ackman,Ackman,Bill Ackman,Male,1966,usa,Finance & Investments,Pershing Square Capital Management,Hedge funds,"Founder, CEO, Pershing Square Capital Management, L.P.",,,,,,
william_austin,Bill Austin,Austin,Bill Austin,Male,1942,usa,Manufacturing,Starkey Hearing Technologies,Hearing aids,,,,,,,
william_berkley,William Berkley,Berkley,William R Berkley,Male,1947,usa,Finance & Investments,WR Berkley,Insurance,"Chairman, W. R. Berkley",WRB,,,17.67,1086.8,3.85
william_boyd,William Boyd,Boyd,William Boyd,Male,1932,usa,Gambling & Casinos,Boyd Gaming Corp,"Casinos, banking",,BYD,2.24,,,,
william_connor_ii,William Connor II,Connor,,Male,1952,usa,Logistics,,sourcing,,,,,,,
william_conway_jr,"William Conway, Jr.",Conway,小威廉·康威,Male,1950,usa,Finance & Investments,Carlyle,Private equity,"Co-Chief Executive Officer and Co-founder, Carlyle Group",CG,,,,,
william_cook,William Cook,Cook,,Male,1934,usa,Health care,,medical devices,,,,,,,
william_erbey,William Erbey,Erbey,,Male,1952,usa,Finance,,finance,,,,,,,
william_fisher,William Fisher,Fisher,威廉·费舍尔,Male,1957,usa,Fashion & Retail,GAP,Gap,"Director, Gap Inc.",GAP,,,,,
william_foley,"William Foley, II.",Foley,威廉·弗利,Male,1945,usa,Finance & Investments,Vegas Golden Knights,Financial services,,ALIT,1.5,1.5,,,
william_ford_sr,"William Ford, Sr.",Ford,,Male,1927,usa,Manufacturing,,Ford Motor Co,,,,,,,
william_franke,William Franke,Franke,William Franke,Male,1937,usa,Diversified,Frontier Group,Low-cost airlines,,STZ,,,,,
william_goldring,William Goldring,Goldring,William Goldring,Male,1943,usa,Food & Beverage,Sazerac Company,Liquor,,MORN,,,,,
william_hilton,W. Barron Hilton,Hilton,,Male,1930,usa,Service,,"hotels, casinos",,,,,,,
william_hockey,William Hockey,Hockey,,Male,1992,usa,Finance & Investments,,fintech,"Cofounder, Plaid",SMCI,,,,,
william_kellogg,William Kellogg,Kellogg,,Male,1946,usa,Fashion and Retail,,Kohl''s,"Director and Member of Executive Committee, Kohl's",,,,,,
william_koch,William Koch,Koch,威廉·科赫,Male,1940,usa,Energy,Oxbow,"Oil, investments",,,,,,,
william_lauder,William Lauder,Lauder,威廉·劳德,Male,1960,usa,Fashion & Retail,Estee Lauder,Estee Lauder,,EL,,,,,
william_lynch,William Lynch ,,William Lynch,Male,1971,usa,Consumer Durables,Peleton,,,,,,,,
william_macaulay,William Macaulay,Macaulay,,Male,1948,usa,Energy,First Reserve,energy investments,,,,,,,
william_macmillan,William MacMillan,MacMillan,威廉·麦克米兰,Male,1954,usa,Food & Beverage,Cargill,Cargill,,,,,,,
william_moncrief_jr,"William Moncrief, Jr.",Moncrief,,Male,1922,usa,Energy,,oil,,,,,,,
william_r_berkley_jr,William R Berkley Jr,,William R Berkley Jr,Male,1978,usa,Financial Services,WR Berkley,,,,,,,,
william_randolph_hearst,"William Randolph Hearst, III.",Hearst,,Male,1952,usa,Media,,Hearst Corp,,,,,,,
william_stone,William Stone,Stone,威廉·斯通,Male,1955,usa,Technology,SS&C Technologies,Software,,SSNC,,,0.01,1000.0,11.64
william_wrigley_jr,"William Wrigley, Jr.",Wrigley,"William Wrigley, Jr",Male,1964,usa,Food & Beverage,Wrigley Management,Chewing gum,"Chairman and CEO, Wrigley Management, Inc.",,,,,,
william_young,William Young,Young,威廉·杨,Male,1941,usa,Manufacturing,Plastipak,Plastics,,FIG,,,,,
willis_j_johnson,Willis Johnson,Johnson,Willis J Johnson,Male,1947,usa,Automotive,Copart,Damaged cars,,CPRT,5.75,,,,
wilma_tisch,Wilma Tisch,Tisch,,Female,1927,usa,Diversified,Loews ,Loews,,L,,,,,
winnie_johnson_marquart,Winifred J. Marquart,Marquart,温妮·约翰逊·马夸特,Female,1959,usa,Manufacturing,SC Johnson & Sons,Cleaning products,,JOUT,5.1,,,,
yu_de_chao,Yu De-Chao,Yu,俞德超,Male,1966,usa,Healthcare,Innovent Biologics,pharmaceuticals,,,,,,,
yvon_chouinard,Yvon Chouinard,Chouinard,伊冯·乔伊纳尔,Male,1941,usa,Fashion & Retail,Patagonia,Patagonia,,,,,,,
zach_mcleroy,Zach McLeroy,McLeroy,,Male,1963,usa,Food & Beverage,,Fast food,,,,,,,
zach_perret,Zach Perret,Perret,,Male,1990,usa,Finance & Investments,,fintech,"Cofounder, Plaid",,,,,,
zachary_stern,Zachary Stern,Stern,Zachary Stern,Male,1982,usa,Food & Beverage,Constellation Brands,Liquor,,STZ,,,,,
zhong_peifeng,Zhong Peifeng,Zhong,钟培峰,Male,1965,usa,Telecom,Amlogic,semiconductor,,,,,,,
zygi_wilf,Zygi Wilf,,齐吉·威尔夫,Male,1950,usa,Media & Entertainment,Minnesota Vikings,,,,,,,,
