person,name,last_name,age,birth_year,gender,country,source,industry,title,image_uri,latest_year
andrei_komarov,Andrei Komarov,Komarov,58.0,1967.0,Male,Russia,investments,Manufacturing,,,2025
andrei_kosogov,Andrei Kosogov,Kosogov,64.0,1961.0,Male,Russia,Banking,Energy,,,2025
andrei_kozitsyn,Andrei Kozitsyn,Kozitsyn,65.0,1960.0,Male,Russia,Metals,Metals & Mining,,,2025
andrei_krivenko,Andrei Krivenko,Krivenko,50.0,1975.0,Male,Russia,Retail,Food & Beverage,,no-pic,2025
andrei_kuzyaev,Andrei Kuzyaev,Kuzyaev,59.0,1966.0,Male,Russia,"telecom, oil service, real estate",Telecom,,,2025
andrei_molchanov,Andrei Molchanov,Molchanov,53.0,1972.0,Male,Russia,Construction materials,Construction & Engineering,,,2025
andrei_rappoport,Andrei Rappoport,Rappoport,62.0,1963.0,Male,Russia,Investments,Finance & Investments,,,2025
andrei_rogachev,Andrei Rogachev,Rogachev,59.0,1966.0,Male,Russia,retail,Fashion and Retail,,,2011
andrei_skoch_family,Andrei Skoch,Skoch & family,59.0,1966.0,Male,Russia,Metals and mining,Metals & Mining,,no-pic,2025
andrej_babis,Andrej Babis,Babis,70.0,1955.0,Male,Czech Republic,Agriculture,Food & Beverage,,,2025
andres_bzurovski_bay,Andres Bzurovski Bay,Bzurovski Bay,47.0,1978.0,Male,Uruguay,fintech,Finance & Investments,,no-pic,2024
andres_santo_domingo,Andres Santo Domingo,Santo Domingo,47.0,1978.0,Male,United States,Beer,Food & Beverage,,,2025
andrew_beal,Andrew Beal,Beal,72.0,1953.0,Male,United States,"Banks, real estate",Finance & Investments,,,2025
andrew_bialecki,Andrew Bialecki,Bialecki,39.0,1986.0,Male,United States,Marketing software,Technology,,no-pic,2025
andrew_cherng_1,Andrew Cherng,Cherng,78.0,1947.0,Male,United States,Fast food,Food & Beverage,,no-pic,2025
andrew_currie,Andrew Currie,Currie,69.0,1956.0,Male,United Kingdom,Chemicals,Manufacturing,,no-pic,2025
andrew_forrest,Andrew Forrest,Forrest,63.0,1962.0,Male,Australia,Mining,Metals & Mining,,,2025
andrew_gotianun,Andrew Gotianun,Gotianun,95.0,1930.0,Male,Philippines,real estate,Diversified,,,2014
andrew_karam,Andrew Karam,Karam,43.0,1982.0,Male,United States,"marketing software, mobile games",Technology,,no-pic,2025
andrew_paradise,Andrew Paradise,Paradise,41.0,1984.0,Male,United States,mobile games,Media & Entertainment,,no-pic,2021
andrew_peggy_cherng,Andrew & Peggy Cherng,Cherng,,,,United States,restaurants,Food & Beverage,,,2022
andrew_tan,Andrew Tan,Tan,73.0,1952.0,Male,Philippines,Diversified,Diversified,,,2025
andrew_tisch,Andrew Tisch,Tisch,75.0,1950.0,Male,United States,Loews,Diversified,,no-pic,2025
andrey_andreev,Andrey Andreev,Andreev,51.0,1974.0,Male,United Kingdom,Online dating,Technology,,no-pic,2025
andrey_blokh,Andrey Blokh,Blokh,59.0,1966.0,Male,Russia,cannabis,Manufacturing,,no-pic,2021
andrey_melnichenko,Andrey Melnichenko,Melnichenko,53.0,1972.0,Male,Russia,"Fertilizers, coal",Metals & Mining,,,2025
andrey_verevskiy,Andrey Verevskiy,Verevskiy,48.0,1977.0,Male,Ukraine,agriculture,Food and Beverage,,,2013
andrii_verevskyi,Andrii Verevskyi,Verevskyi,51.0,1974.0,Male,Ukraine,agriculture,Food & Beverage,,no-pic,2025
andy_fang,Andy Fang,Fang,33.0,1992.0,Male,United States,food delivery app,Technology,"Cofounder, DoorDash",no-pic,2025
aneel_bhusri,Aneel Bhusri,Bhusri,59.0,1966.0,Male,United States,Business software,Technology,"CEO and Cofounder, Workday",,2025
angela_bennett,Angela Bennett,Bennett,81.0,1944.0,Female,Australia,Mining,Metals & Mining,,no-pic-female,2025
angela_leong,Angela Leong,Leong,64.0,1961.0,Female,Hong Kong,Casinos,Real Estate,,,2025
angelo_koo,Angelo Koo,Koo,59.0,1966.0,Male,Taiwan,Finance,Finance & Investments,,no-pic,2025
anil_agarwal,Anil Agarwal,Agarwal,71.0,1954.0,Male,India,"mining, metals",Metals & Mining,,,2025
anil_ambani,Anil Ambani,Ambani,63.0,1962.0,Male,India,diversified,Diversified,,,2019
anil_gupta,Anil Gupta,Gupta,66.0,1959.0,Male,India,Cables,Manufacturing,,no-pic,2025
anita_zucker,Anita Zucker,Zucker,73.0,1952.0,Female,United States,Chemicals,Manufacturing,,no-pic-female,2025
ankur_jain,Ankur Jain,Jain,35.0,1990.0,Male,United States,Rewards firm,Finance & Investments,"CEO & founder, Bilt Rewards",no-pic,2025
ann_walton_kroenke,Ann Walton Kroenke,Kroenke,76.0,1949.0,Female,United States,Walmart,Fashion & Retail,,,2025
anna_angelicoussis,Anna Angelicoussis,Angelicoussis,69.0,1956.0,Female,Greece,Shipping,Logistics,,no-pic-female,2025
anna_kasprzak,Anna Kasprzak,Kasprzak,33.0,1992.0,Female,Denmark,shoes,Fashion & Retail,,no-pic-female,2021
anna_katharina_viessmann,Anna Katharina Viessmann,Viessmann,39.0,1986.0,Female,Germany,Heating and cooling equipment,Manufacturing,,no-pic-female,2025
anna_maria_braun,Anna Maria Braun,Braun,46.0,1979.0,Female,Germany,Medical technology,Healthcare,,no-pic-female,2025
anna_viegener,Anna Viegener,Viegener,34.0,1991.0,Female,Germany,plumbing/HVAC,Manufacturing,,no-pic-female,2025
annalisa_doris,Annalisa Doris,Doris,55.0,1970.0,Female,Italy,Financial services,Finance & Investments,,no-pic-female,2025
anne_beaufour,Anne Beaufour,Beaufour,61.0,1964.0,Female,France,Pharmaceuticals,Healthcare,,no-pic-female,2025
anne_cox_chambers,Anne Cox Chambers,Chambers,103.0,1922.0,Female,United States,media,Media,,,2015
anne_gittinger,Anne Gittinger,Gittinger,87.0,1938.0,Female,United States,Nordstrom department stores,Fashion & Retail,,no-pic-female,2021
anne_marie_see_pastor,Anne Marie See Pastor,Pastor,,,Female,Peru,Finance,Finance & Investments,,no-pic-female,2023
anne_werninghaus,Anne Werninghaus,Werninghaus,39.0,1986.0,Female,Brazil,Industrial machinery,Manufacturing,,no-pic-female,2024
annette_lerner,Annette Lerner,Lerner,95.0,1930.0,Female,United States,Real estate,Real Estate,,no-pic-female,2025
anthony_bamford,Anthony Bamford,Bamford,79.0,1946.0,Male,United Kingdom,Construction equipment,Construction & Engineering,,,2025
anthony_casalena,Anthony Casalena,Casalena,43.0,1982.0,Male,United States,Software,Technology,,no-pic,2025
anthony_eisen,Anthony Eisen,Eisen,51.0,1974.0,Male,Australia,fintech,Finance & Investments,,no-pic,2021
anthony_hall,Anthony Hall,Hall,70.0,1955.0,Male,Australia,Technology,Technology,,no-pic,2025
anthony_hsieh,Anthony Hsieh,Hsieh,58.0,1967.0,Male,United States,mortgage lender,Finance & Investments,,no-pic,2021
anthony_langley,Anthony Langley,Langley,70.0,1955.0,Male,United Kingdom,Manufacturing,Diversified,,,2025
anthony_pratt,Anthony Pratt,Pratt,65.0,1960.0,Male,Australia,Manufacturing,Manufacturing,,,2025
anthony_pritzker,Anthony Pritzker,Pritzker,64.0,1961.0,Male,United States,"Hotels, investments",Service,,,2025
anthony_von_mandl,Anthony von Mandl,von Mandl,75.0,1950.0,Male,Canada,Alcoholic beverages,Food & Beverage,,no-pic,2025
anthony_wood,Anthony Wood,Wood,59.0,1966.0,Male,United States,Roku,Technology,,no-pic,2025
anton_fedun,Anton Fedun,Fedun,40.0,1985.0,Male,Russia,oil & gas,Energy,,no-pic,2025
anton_kathrein_jr,"Anton Kathrein, Jr.",Kathrein,38.0,1987.0,Male,Germany,antennas,Manufacturing,,,2018
anton_rabie,Anton Rabie,Rabie,51.0,1974.0,Male,Canada,toys,Manufacturing,,no-pic,2022
anton_schlecker,Anton Schlecker,Schlecker,78.0,1947.0,Male,Germany,retail,Fashion and Retail,,,2011
antonia_axson_johnson,Antonia Ax:son Johnson,Ax:son Johnson,81.0,1944.0,Female,Sweden,Diversified,Diversified,,no-pic-female,2025
antonio_del_valle_ruiz,Antonio Del Valle Ruiz,Del Valle Ruiz,86.0,1939.0,Male,Mexico,Chemicals,Manufacturing,,,2025
antonio_ermirio_de_moraes,Antonio Ermirio de Moraes,Moraes,94.0,1931.0,Male,Brazil,diversified,Diversified,,,2014
antonio_gallardo_ballart,Antonio Gallardo Ballart,Gallardo Ballart,87.0,1938.0,Male,Spain,pharmaceuticals,Healthcare,,no-pic,2022
antonio_gracias,Antonio Gracias,Gracias,54.0,1971.0,Male,United States,Investments,Finance & Investments,,no-pic,2025
antonio_jose_carneiro,Antonio Jose Carneiro,Carneiro,80.0,1945.0,Male,Brazil,electricity distribution,Energy,,no-pic,2013
antonio_luiz_seabra,Antonio Luiz Seabra,Seabra,82.0,1943.0,Male,Brazil,Cosmetics,Fashion & Retail,,,2025
antonio_marcegaglia,Antonio Marcegaglia,Marcegaglia,59.0,1966.0,Male,Italy,steel,Metals & Mining,,no-pic,2021
antonio_percassi,Antonio Percassi,Percassi,72.0,1953.0,Male,Italy,"Real estate, diversified",Diversified,,no-pic,2025
antony_ressler,Antony Ressler,Ressler,64.0,1961.0,Male,United States,Finance,Finance & Investments,,,2025
antti_aarnio_wihuri,Antti Aarnio-Wihuri,Aarnio-Wihuri,85.0,1940.0,Male,Finland,Diversified,Diversified,,no-pic,2025
antti_herlin,Antti Herlin,Herlin,68.0,1957.0,Male,Finland,"Elevators, escalators",Manufacturing,,,2025
anu_aga,Anu Aga,Aga,82.0,1943.0,Female,India,Engineering,Construction & Engineering,,,2025
anurang_jain_1,Anurang Jain,Jain,63.0,1962.0,Male,India,Auto parts,Manufacturing,,no-pic,2025
ao_xiaoqiang,Ao Xiaoqiang,Ao,59.0,1966.0,Male,China,electrical equipment,Manufacturing,,no-pic,2017
apoorva_mehta,Apoorva Mehta,Mehta,39.0,1986.0,Male,Canada,Grocery delivery service,Technology,"Founder, Instacart",,2025
aras_agalarov,Aras Agalarov,Agalarov,67.0,1958.0,Male,Russia,real estate,Fashion & Retail,,,2021
archie_aldis_emmerson,Archie Aldis Emmerson,Emmerson,96.0,1929.0,Male,United States,"Timberland, lumber mills",Manufacturing,,,2025
archie_hwang,Archie Hwang,Hwang,72.0,1953.0,Male,Singapore,Semiconductors,Technology,,no-pic,2025
aristotelis_mistakidis,Aristotelis Mistakidis,Mistakidis,63.0,1962.0,Male,Greece,"Mining, commodities",Metals & Mining,,no-pic,2025
arkady_rotenberg,Arkady Rotenberg,Rotenberg,73.0,1952.0,Male,Russia,"Construction, pipes, banking",Construction & Engineering,,,2025
arkady_volozh,Arkady Volozh,Volozh,61.0,1964.0,Male,Russia,Search engine,Technology,,,2025
arne_alexander_wilhelmsen,Arne Alexander Wilhelmsen,Wilhelmsen,60.0,1965.0,Male,Norway,cruise ships,Diversified,,no-pic,2025
arne_wilhelmsen,Arne Wilhelmsen,Wilhelmsen,93.0,1932.0,Male,Norway,cruise ships,Logistics,,,2020
arnold_clark,Arnold Clark,Clark,95.0,1930.0,Male,United Kingdom,Arnold Clark Automobiles,Automotive,,no-pic,2017
arnold_schwarzenegger,Arnold Schwarzenegger,Schwarzenegger,77.0,1948.0,Male,United States,"Movies, investments",Media & Entertainment,,no-pic,2025
arnon_milchan,Arnon Milchan,Milchan,80.0,1945.0,Male,Israel,Movie making,Media & Entertainment,,,2025
arnout_schuijff,Arnout Schuijff,Schuijff,57.0,1968.0,Male,Netherlands,Payments software,Technology,,no-pic,2025
arsen_kanokov,Arsen Kanokov,Kanokov,68.0,1957.0,Male,Russia,Real estate,Real Estate,,no-pic,2025
art_levinson,Art Levinson,Levinson,75.0,1950.0,Male,United States,"Genentech, Apple",Diversified,,no-pic,2025
artem_khachatryan,Artem Khachatryan,Khachatryan,50.0,1975.0,Male,Russia,Retail,Fashion & Retail,,no-pic,2025
arthur_blank,Arthur Blank,Blank,82.0,1943.0,Male,United States,Home Depot,Sports,"Chairman, Atlanta Falcons",,2025
arthur_dantchik,Arthur Dantchik,Dantchik,67.0,1958.0,Male,United States,"Trading, investments",Finance & Investments,,no-pic,2025
arthur_irving,Arthur Irving,Irving,95.0,1930.0,Male,Canada,Oil,Energy,,,2024
arthur_levine,Arthur Levine,Levine,73.0,1952.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
arthur_xiaobo_hong,Arthur Xiaobo Hong,Hong,53.0,1972.0,Male,China,e-commerce,Fashion & Retail,,no-pic,2025
artur_grynbaum_1,Artur Grynbaum,Grynbaum,56.0,1969.0,Male,Brazil,Cosmetics,Fashion & Retail,,no-pic,2025
arturo_moreno,Arturo Moreno,Moreno,78.0,1947.0,Male,United States,"Billboards, Los Angeles Angels",Sports,,,2025
arun_bharat_ram,Arun Bharat Ram,Bharat Ram,84.0,1941.0,Male,India,Chemicals,Manufacturing,,no-pic,2025
arvind_lal,Arvind Lal,Lal,75.0,1950.0,Male,India,Medical diagnostics,Healthcare,,no-pic,2025
arvind_poddar,Arvind Poddar,Poddar,67.0,1958.0,Male,India,Tires,Automotive,,no-pic,2025
arvind_tiku,Arvind Tiku,Tiku,55.0,1970.0,Male,India,"Renewable energy, real estate",Energy,,,2025
ashok_boob_1,Ashok Boob,Boob,71.0,1954.0,Male,India,specialty chemicals,Manufacturing,,no-pic,2022
ashok_kajaria,Ashok Kajaria,Kajaria,77.0,1948.0,Male,India,Tiles,Manufacturing,,no-pic,2024
ashok_soota,Ashok Soota,Soota,80.0,1945.0,Male,India,software services,Technology,,no-pic,2022
ashwin_dani,Ashwin Dani,Dani,80.0,1945.0,Male,India,Paints,Manufacturing,,,2023
ashwin_desai,Ashwin Desai,Desai,73.0,1952.0,Male,India,Specialty chemicals,Manufacturing,,no-pic,2025
asok_kumar_hiranandani,Asok Kumar Hiranandani,Hiranandani,70.0,1955.0,Male,Singapore,Real estate,Real Estate,,,2025
assaf_rappaport,Assaf Rappaport,Rappaport,41.0,1984.0,Male,Israel,Security startup,Technology,,no-pic,2025
athanasios_martinos,Athanasios Martinos,Martinos,75.0,1950.0,Male,Greece,"Shipping, real estate",Logistics,,no-pic,2025
atul_ruia,Atul Ruia,Ruia,54.0,1971.0,Male,India,Real estate,Real Estate,,no-pic,2025
aubrey_mcclendon,Aubrey McClendon,McClendon,63.0,1962.0,Male,United States,natural gas,Energy,,,2012
august_oetker,August Oetker,Oetker,78.0,1947.0,Male,Germany,consumer goods,Fashion & Retail,,,2021
august_troendle,August Troendle,Troendle,69.0,1956.0,Male,United States,Pharmaceutical services,Healthcare,,no-pic,2025
august_von_finck,August von Finck,von Finck,93.0,1932.0,Male,Germany,investments,Finance & Investments,,,2021
augusto_perfetti,Augusto Perfetti,Perfetti,78.0,1947.0,Male,Italy,Candy,Food & Beverage,,no-pic,2025
austen_cargill_ii,"Austen Cargill, II.",Cargill,74.0,1951.0,Male,United States,Cargill,Food & Beverage,,no-pic,2025
austin_hearst,Austin Hearst,Hearst,70.0,1955.0,Male,United States,Hearst Corp,Media,,,2012
austin_russell,Austin Russell,Russell,28.0,1997.0,Male,United States,sensors,Automotive,"Founder, Luminar",no-pic,2022
autry_stephens,Autry Stephens,Stephens,87.0,1938.0,Male,United States,Oil,Energy,,,2024
avram_glazer,Avram Glazer,Glazer,64.0,1961.0,Male,United States,"Manchester United, Tampa Bay Buccaneers",Sports,,no-pic,2025
axel_oberwelland,Axel Oberwelland,Oberwelland,58.0,1967.0,Male,Germany,Candy,Food & Beverage,,no-pic,2025
axel_stawski,Axel Stawski,Stawski,74.0,1951.0,Male,United States,Real estate,Real Estate,,no-pic,2025
aydin_dogan,Aydin Dogan,Dogan,89.0,1936.0,Male,Turkey,Media,Media & Entertainment,,,2025
ayhan_tosyali,Ayhan Tosyali,Tosyali,59.0,1966.0,Male,Turkey,steel,Metals & Mining,,no-pic,2019
ayman_asfari,Ayman Asfari,Asfari,64.0,1961.0,Male,United Kingdom,oil services,Energy,,,2017
ayman_hariri,Ayman Hariri,Hariri,47.0,1978.0,Male,Lebanon,"Construction, investments",Construction & Engineering,,,2025
azad_moopen,Azad Moopen,Moopen,70.0,1955.0,Male,India,healthcare,Healthcare,,,2017
azim_premji,Azim Premji,Premji,80.0,1945.0,Male,India,Software services,Technology,"Founder Chairman, Wipro Ltd.",,2025
aziz_akhannouch,Aziz Akhannouch,Akhannouch,64.0,1961.0,Male,Morocco,"Petroleum, diversified",Diversified,,,2025
b_partha_saradhi_reddy,B. Partha Saradhi Reddy,Reddy,71.0,1954.0,Male,India,Pharmaceuticals,Healthcare,,no-pic,2025
b_wayne_hughes,B. Wayne Hughes,Hughes,89.0,1936.0,Male,United States,self storage,Service,,,2021
b_wayne_hughes_jr,"B. Wayne Hughes, Jr.",Hughes,66.0,1959.0,Male,United States,Storage facilities,Real Estate,,no-pic,2025
baba_kalyani,Baba Kalyani,Kalyani,76.0,1949.0,Male,India,Engineering,Automotive,,,2025
bachtiar_karim,Bachtiar Karim,Karim,66.0,1959.0,Male,Indonesia,manufacturing,Manufacturing,,no-pic,2016
bachtiar_karim_1,Bachtiar Karim,Karim,67.0,1958.0,Male,Indonesia,Palm oil,Manufacturing,,no-pic,2025
bahaa_hariri,Bahaa Hariri,Hariri,59.0,1966.0,Male,Lebanon,"Real estate, investments",Real Estate,,,2025
bahari_karim,Bahari Karim,Karim,63.0,1962.0,Male,Indonesia,Palm oil,Manufacturing,,no-pic,2025
bai_baokun,Bai Baokun,Bai,,,Male,China,Hardware,Manufacturing,,no-pic,2023
bai_houshan,Bai Houshan,Bai,59.0,1966.0,Male,China,Lithium battery,Energy,,no-pic,2023
baiju_bhatt,Baiju Bhatt,Bhatt,40.0,1985.0,Male,United States,Stock trading app,Finance & Investments,,no-pic,2025
bajaj_brothers,Bajaj brothers,Bajaj,,,Male,India,diversified,Diversified,,no-pic,2022
bajaj_siblings,Bajaj siblings,Bajaj,,,,India,"two-wheelers, finance",Automotive,,no-pic,2022
balkrishan_goenka,Balkrishan Goenka,Goenka,58.0,1967.0,Male,India,Textiles,Manufacturing,,,2025
bambang_sutantio,Bambang Sutantio,Sutantio,66.0,1959.0,Male,Indonesia,Dairy & consumer products,Food & Beverage,,no-pic,2025
bang_jun_hyuk,Bang Jun-hyuk,Bang,54.0,1971.0,Male,South Korea,online gaming,Media & Entertainment,,no-pic,2022
bang_si_hyuk,Bang Si-hyuk,Bang,52.0,1973.0,Male,South Korea,Entertainment,Media & Entertainment,,no-pic,2025
banwari_lal_bawri,Banwari Lal Bawri,Bawri,72.0,1953.0,Male,India,Pharmaceuticals,Healthcare,,no-pic,2025
bao_hongxing,Bao Hongxing,Bao,,,Male,China,agribusiness,Food and Beverage,,no-pic,2017
baoshen_zhong,Baoshen Zhong,Zhong,55.0,1970.0,Male,China,solar energy,Energy,,no-pic,2022
barbara_banke_1,Barbara Banke,Banke,71.0,1954.0,Female,United States,Wine,Food & Beverage,,no-pic-female,2025
barbara_benetton,Barbara Benetton,Benetton,56.0,1969.0,Female,Italy,"Fashion retail, investments",Fashion & Retail,,no-pic-female,2025
barbara_berlusconi,Barbara Berlusconi,Berlusconi,40.0,1985.0,Female,Italy,Media,Media & Entertainment,,no-pic-female,2025
barbara_boehringer,Barbara Boehringer,Boehringer,53.0,1972.0,Female,Germany,Pharmaceuticals,Healthcare,,no-pic-female,2025
barbara_carlson_gage,Barbara Carlson Gage,Gage,81.0,1944.0,Female,United States,"hotels, travel",Service,,,2015
barbara_piasecka_johnson,Barbara Piasecka Johnson,Johnson,86.0,1939.0,Female,United States,Johnson & Johnson,Health care,,,2013
barbara_tyson,Barbara Tyson,Tyson,76.0,1949.0,Female,United States,Food processing,Food & Beverage,,no-pic-female,2025
barry_diller,Barry Diller,Diller,83.0,1942.0,Male,United States,Online media,Media & Entertainment,,,2025
barry_lam,Barry Lam,Lam,76.0,1949.0,Male,Taiwan,Electronics,Technology,,,2025
barry_silbert,Barry Silbert,Silbert,46.0,1979.0,Male,United States,cryptocurrency,Finance & Investments,,no-pic,2022
barry_sternlicht,Barry Sternlicht,Sternlicht,64.0,1961.0,Male,United States,Private equity,Finance & Investments,,,2025
barry_zekelman,Barry Zekelman,Zekelman,58.0,1967.0,Male,Canada,Steel,Manufacturing,,no-pic,2025
bassam_alghanim,Bassam Alghanim,Alghanim,71.0,1954.0,Male,Kuwait,diversified,Diversified,,,2018
bastian_nominacher,Bastian Nominacher,Nominacher,40.0,1985.0,Male,Germany,Enterprise software,Technology,,no-pic,2025
basudeo_singh,Basudeo Singh,Singh,84.0,1941.0,Male,India,Pharmaceuticals,Healthcare,,no-pic,2025
beate_heister,Beate Heister,Heister,74.0,1951.0,Female,Germany,Supermarkets,Fashion & Retail,,no-pic-female,2025
beate_heister_karl_albrecht_jr,Beate Heister & Karl Albrecht Jr.,Albrecht Jr.,,,,Germany,supermarkets,Fashion & Retail,,no-pic,2015
beatriz_davila_de_santo_domingo,Beatriz Davila de Santo Domingo,Davila de Santo Domingo,86.0,1939.0,Female,Colombia,Beer,Food & Beverage,,no-pic-female,2025
beda_diethelm,Beda Diethelm,Diethelm,84.0,1941.0,Male,Switzerland,Hearing aids,Healthcare,,no-pic,2025
behdad_eghbali,Behdad Eghbali,Eghbali,49.0,1976.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
belmiro_de_azevedo,Belmiro de Azevedo,de Azevedo,85.0,1940.0,Male,Portugal,retail,Diversified,,,2017
ben_ashkenazy,Ben Ashkenazy,Ashkenazy,55.0,1970.0,Male,United States,Real estate,Real Estate,,no-pic,2025
ben_chestnut,Ben Chestnut,Chestnut,51.0,1974.0,Male,United States,Email marketing,Technology,,no-pic,2025
ben_francis_1,Ben Francis,Francis,33.0,1992.0,Male,United Kingdom,Fitness clothing,Fashion & Retail,,no-pic,2025
ben_lamm,Ben Lamm,Lamm,43.0,1982.0,Male,United States,biotech,Technology,,no-pic,2025
ben_navarro,Ben Navarro,Navarro,62.0,1963.0,Male,United States,Investments,Finance & Investments,,no-pic,2025
ben_silbermann,Ben Silbermann,Silbermann,43.0,1982.0,Male,United States,Social media,Media & Entertainment,"Cofounder, Pinterest",,2025
benedicta_chamberlain,Benedicta Chamberlain,Chamberlain,79.0,1946.0,Female,United Kingdom,alcohol,Food and Beverage,,no-pic-female,2015
benedicte_find,Benedicte Find,Find,70.0,1955.0,Female,Denmark,Medical devices,Healthcare,,no-pic-female,2025
benjamin_de_rothschild,Benjamin de Rothschild,de Rothschild,59.0,1966.0,Male,Switzerland,banking,Finance & Investments,,,2020
benjamin_otto,Benjamin Otto,Otto,50.0,1975.0,Male,Germany,Retail,Fashion & Retail,,no-pic,2025
benjamin_zhengmin_pan,Benjamin Zhengmin Pan,Pan,55.0,1970.0,Male,China,Electronics,Technology,,no-pic,2025
bennett_dorrance,Bennett Dorrance,Dorrance,79.0,1946.0,Male,United States,Campbell Soup,Food & Beverage,,,2025
bennett_rosenthal,Bennett Rosenthal,Rosenthal,61.0,1964.0,Male,United States,Finance,Finance & Investments,,no-pic,2025
benny_subianto,Benny Subianto,Subianto,80.0,1945.0,Male,Indonesia,"coal, investments",Energy,,,2015
